,t,open,high,low,close
41,2024-01-02 03:15:00-05:00,0.68333,0.68336,0.68277,0.68286
42,2024-01-02 03:30:00-05:00,0.68286,0.68303,0.68239,0.68278
43,2024-01-02 03:45:00-05:00,0.68279,0.68281,0.6822,0.68245
44,2024-01-02 04:00:00-05:00,0.68245,0.6828,0.68242,0.68255
45,2024-01-02 04:15:00-05:00,0.68254,0.68281,0.68232,0.68266
46,2024-01-02 04:30:00-05:00,0.68265,0.68325,0.68263,0.68283
47,2024-01-02 04:45:00-05:00,0.68283,0.68285,0.68209,0.68214
48,2024-01-02 05:00:00-05:00,0.68214,0.6824,0.68122,0.68142
49,2024-01-02 05:15:00-05:00,0.68141,0.68161,0.6811,0.68132
50,2024-01-02 05:30:00-05:00,0.68132,0.68199,0.68132,0.68199
51,2024-01-02 05:45:00-05:00,0.68199,0.68227,0.68155,0.68164
52,2024-01-02 06:00:00-05:00,0.68164,0.68164,0.68073,0.68081
53,2024-01-02 06:15:00-05:00,0.68079,0.68081,0.68023,0.68023
54,2024-01-02 06:30:00-05:00,0.68023,0.68024,0.67955,0.67974
55,2024-01-02 06:45:00-05:00,0.67974,0.68011,0.6796,0.68001
56,2024-01-02 07:00:00-05:00,0.68001,0.68007,0.67965,0.67996
57,2024-01-02 07:15:00-05:00,0.67997,0.67997,0.67901,0.67936
58,2024-01-02 07:30:00-05:00,0.67936,0.67938,0.67873,0.67874
59,2024-01-02 07:45:00-05:00,0.67874,0.67902,0.67843,0.67854
60,2024-01-02 08:00:00-05:00,0.67854,0.67856,0.67819,0.67834
61,2024-01-02 08:15:00-05:00,0.67835,0.67858,0.6782,0.67844
62,2024-01-02 08:30:00-05:00,0.67846,0.67899,0.67841,0.67888
63,2024-01-02 08:45:00-05:00,0.67886,0.67889,0.67772,0.67796
64,2024-01-02 09:00:00-05:00,0.67797,0.67842,0.67753,0.67769
65,2024-01-02 09:15:00-05:00,0.67769,0.67837,0.67768,0.67813
66,2024-01-02 09:30:00-05:00,0.67813,0.67873,0.67739,0.67774
67,2024-01-02 09:45:00-05:00,0.67778,0.67865,0.67759,0.67865
68,2024-01-02 10:00:00-05:00,0.67866,0.67908,0.67777,0.6779
69,2024-01-02 10:15:00-05:00,0.67789,0.67804,0.67725,0.6775
70,2024-01-02 10:30:00-05:00,0.6775,0.6775,0.6761,0.6764
71,2024-01-02 10:45:00-05:00,0.67639,0.67684,0.6763,0.67679
72,2024-01-02 11:00:00-05:00,0.67678,0.678,0.6767,0.67757
73,2024-01-02 11:15:00-05:00,0.67756,0.67774,0.67698,0.6771
74,2024-01-02 11:30:00-05:00,0.6771,0.67713,0.67628,0.67647
75,2024-01-02 11:45:00-05:00,0.67647,0.67722,0.67647,0.67704
76,2024-01-02 12:00:00-05:00,0.67704,0.67737,0.67692,0.67727
77,2024-01-02 12:15:00-05:00,0.67727,0.67755,0.67687,0.67743
78,2024-01-02 12:30:00-05:00,0.67744,0.67778,0.67737,0.67752
79,2024-01-02 12:45:00-05:00,0.67753,0.67753,0.67714,0.67731
80,2024-01-02 13:00:00-05:00,0.67731,0.67736,0.67663,0.67698
81,2024-01-02 13:15:00-05:00,0.67698,0.67721,0.67689,0.67692
82,2024-01-02 13:30:00-05:00,0.67693,0.67693,0.67652,0.67657
83,2024-01-02 13:45:00-05:00,0.67657,0.67666,0.67631,0.67645
84,2024-01-02 14:00:00-05:00,0.67644,0.67656,0.67612,0.67633
85,2024-01-02 14:15:00-05:00,0.67634,0.67649,0.67615,0.67646
86,2024-01-02 14:30:00-05:00,0.67645,0.67655,0.6763,0.67645
87,2024-01-02 14:45:00-05:00,0.67645,0.67647,0.67604,0.67608
88,2024-01-02 15:00:00-05:00,0.67608,0.67625,0.67587,0.67606
89,2024-01-02 15:15:00-05:00,0.67606,0.67627,0.67592,0.67593
90,2024-01-02 15:30:00-05:00,0.67592,0.67604,0.67569,0.67581
91,2024-01-02 15:45:00-05:00,0.67581,0.67605,0.67571,0.67579
92,2024-01-02 16:00:00-05:00,0.67571,0.67581,0.67563,0.67575
93,2024-01-02 16:15:00-05:00,0.67576,0.67598,0.67574,0.67579
94,2024-01-02 16:30:00-05:00,0.67579,0.67609,0.67578,0.67596
95,2024-01-02 16:45:00-05:00,0.67597,0.67609,0.67593,0.67598
96,2024-01-02 17:00:00-05:00,0.67609,0.67657,0.67557,0.67619
97,2024-01-02 17:15:00-05:00,0.67614,0.67623,0.67575,0.67591
98,2024-01-02 17:30:00-05:00,0.67591,0.67619,0.6759,0.67606
99,2024-01-02 17:45:00-05:00,0.67605,0.67656,0.67604,0.67642
100,2024-01-02 18:00:00-05:00,0.67648,0.67659,0.67639,0.67655
101,2024-01-02 18:15:00-05:00,0.67654,0.67662,0.67642,0.6766
102,2024-01-02 18:30:00-05:00,0.67659,0.6766,0.6764,0.67653
103,2024-01-02 18:45:00-05:00,0.67653,0.67662,0.67646,0.67661
104,2024-01-02 19:00:00-05:00,0.67663,0.67669,0.67644,0.67658
105,2024-01-02 19:15:00-05:00,0.67658,0.67703,0.67652,0.67699
106,2024-01-02 19:30:00-05:00,0.67698,0.67702,0.67667,0.67672
107,2024-01-02 19:45:00-05:00,0.67672,0.67672,0.67626,0.67637
108,2024-01-02 20:00:00-05:00,0.67636,0.67666,0.67618,0.67626
109,2024-01-02 20:15:00-05:00,0.67624,0.67625,0.67518,0.67553
110,2024-01-02 20:30:00-05:00,0.67553,0.67648,0.6755,0.67597
111,2024-01-02 20:45:00-05:00,0.67598,0.67619,0.67551,0.6756
112,2024-01-02 21:00:00-05:00,0.6756,0.67566,0.67519,0.67545
113,2024-01-02 21:15:00-05:00,0.67545,0.67545,0.67508,0.67511
114,2024-01-02 21:30:00-05:00,0.6751,0.67553,0.67505,0.67543
115,2024-01-02 21:45:00-05:00,0.67543,0.67564,0.67518,0.67551
116,2024-01-02 22:00:00-05:00,0.67551,0.6759,0.67541,0.67543
117,2024-01-02 22:15:00-05:00,0.67543,0.67587,0.67529,0.67584
118,2024-01-02 22:30:00-05:00,0.67584,0.67594,0.67563,0.67589
119,2024-01-02 22:45:00-05:00,0.67588,0.67668,0.67582,0.67658
120,2024-01-02 23:00:00-05:00,0.67658,0.67683,0.67633,0.67664
121,2024-01-02 23:15:00-05:00,0.67663,0.67682,0.67649,0.67651
122,2024-01-02 23:30:00-05:00,0.67651,0.67658,0.67623,0.67628
123,2024-01-02 23:45:00-05:00,0.67628,0.67632,0.67613,0.67627
124,2024-01-03 00:00:00-05:00,0.67627,0.67634,0.67605,0.67612
125,2024-01-03 00:15:00-05:00,0.67612,0.67668,0.67607,0.67653
126,2024-01-03 00:30:00-05:00,0.67653,0.67703,0.67642,0.67646
127,2024-01-03 00:45:00-05:00,0.67647,0.67652,0.67634,0.67641
128,2024-01-03 01:00:00-05:00,0.67641,0.67672,0.67636,0.67645
129,2024-01-03 01:15:00-05:00,0.67645,0.67699,0.67631,0.67676
130,2024-01-03 01:30:00-05:00,0.67677,0.67678,0.67647,0.67655
131,2024-01-03 01:45:00-05:00,0.67652,0.6768,0.67643,0.67659
132,2024-01-03 02:00:00-05:00,0.6766,0.67679,0.67583,0.67583
133,2024-01-03 02:15:00-05:00,0.67583,0.67611,0.6755,0.67603
134,2024-01-03 02:30:00-05:00,0.67604,0.67634,0.67596,0.6761
135,2024-01-03 02:45:00-05:00,0.6761,0.67611,0.6755,0.67574
136,2024-01-03 03:00:00-05:00,0.67573,0.67604,0.67533,0.67567
137,2024-01-03 03:15:00-05:00,0.67568,0.67583,0.67497,0.67522
138,2024-01-03 03:30:00-05:00,0.67522,0.67576,0.675,0.67575
139,2024-01-03 03:45:00-05:00,0.67575,0.67586,0.67541,0.67559
140,2024-01-03 04:00:00-05:00,0.67559,0.6757,0.67498,0.67516
141,2024-01-03 04:15:00-05:00,0.67516,0.67547,0.67467,0.67543
142,2024-01-03 04:30:00-05:00,0.67543,0.67545,0.67471,0.67473
143,2024-01-03 04:45:00-05:00,0.67471,0.67505,0.67451,0.67491
144,2024-01-03 05:00:00-05:00,0.6749,0.67513,0.6744,0.67452
145,2024-01-03 05:15:00-05:00,0.67451,0.67459,0.67412,0.67424
146,2024-01-03 05:30:00-05:00,0.67424,0.67465,0.67423,0.67459
147,2024-01-03 05:45:00-05:00,0.6746,0.67493,0.67422,0.67423
148,2024-01-03 06:00:00-05:00,0.67423,0.67437,0.67367,0.674
149,2024-01-03 06:15:00-05:00,0.674,0.674,0.67309,0.67317
150,2024-01-03 06:30:00-05:00,0.67315,0.67343,0.67299,0.67341
151,2024-01-03 06:45:00-05:00,0.67341,0.67359,0.67279,0.67292
152,2024-01-03 07:00:00-05:00,0.67293,0.67327,0.67263,0.67326
153,2024-01-03 07:15:00-05:00,0.67326,0.67362,0.67298,0.6731
154,2024-01-03 07:30:00-05:00,0.67309,0.67334,0.67275,0.6729
155,2024-01-03 07:45:00-05:00,0.6729,0.67324,0.67262,0.67271
156,2024-01-03 08:00:00-05:00,0.67271,0.67271,0.67228,0.6725
157,2024-01-03 08:15:00-05:00,0.6725,0.67268,0.67177,0.67247
158,2024-01-03 08:30:00-05:00,0.67251,0.67295,0.67232,0.67232
159,2024-01-03 08:45:00-05:00,0.67231,0.67236,0.6712,0.67148
160,2024-01-03 09:00:00-05:00,0.67151,0.67178,0.67106,0.67114
161,2024-01-03 09:15:00-05:00,0.67114,0.67168,0.671,0.6711
162,2024-01-03 09:30:00-05:00,0.67108,0.67143,0.6706,0.67108
163,2024-01-03 09:45:00-05:00,0.67107,0.67222,0.67093,0.67193
164,2024-01-03 10:00:00-05:00,0.67183,0.67392,0.67137,0.67139
165,2024-01-03 10:15:00-05:00,0.67142,0.67228,0.67098,0.67157
166,2024-01-03 10:30:00-05:00,0.67157,0.6721,0.67059,0.67107
167,2024-01-03 10:45:00-05:00,0.67106,0.6713,0.6702,0.6712
168,2024-01-03 11:00:00-05:00,0.67118,0.67204,0.671,0.67195
169,2024-01-03 11:15:00-05:00,0.67195,0.67258,0.67186,0.67224
170,2024-01-03 11:30:00-05:00,0.67223,0.67256,0.672,0.67223
171,2024-01-03 11:45:00-05:00,0.67224,0.67237,0.67178,0.67191
172,2024-01-03 12:00:00-05:00,0.67191,0.67206,0.67163,0.67169
173,2024-01-03 12:15:00-05:00,0.67169,0.67213,0.67168,0.67211
174,2024-01-03 12:30:00-05:00,0.67212,0.67219,0.67188,0.67203
175,2024-01-03 12:45:00-05:00,0.67203,0.67209,0.67169,0.67201
176,2024-01-03 13:00:00-05:00,0.672,0.67257,0.672,0.67229
177,2024-01-03 13:15:00-05:00,0.6723,0.67274,0.67228,0.67243
178,2024-01-03 13:30:00-05:00,0.67243,0.67243,0.67179,0.67204
179,2024-01-03 13:45:00-05:00,0.67203,0.6723,0.67172,0.67208
180,2024-01-03 14:00:00-05:00,0.67208,0.67272,0.67068,0.67097
181,2024-01-03 14:15:00-05:00,0.67097,0.67347,0.67089,0.67337
182,2024-01-03 14:30:00-05:00,0.67339,0.67373,0.67278,0.67355
183,2024-01-03 14:45:00-05:00,0.67351,0.67371,0.67277,0.67296
184,2024-01-03 15:00:00-05:00,0.67295,0.673,0.67252,0.67265
185,2024-01-03 15:15:00-05:00,0.67266,0.67298,0.67225,0.67244
186,2024-01-03 15:30:00-05:00,0.67244,0.67279,0.67237,0.67261
187,2024-01-03 15:45:00-05:00,0.67261,0.67293,0.67229,0.67254
188,2024-01-03 16:00:00-05:00,0.67247,0.67269,0.67233,0.67269
189,2024-01-03 16:15:00-05:00,0.67268,0.67299,0.67263,0.67296
190,2024-01-03 16:30:00-05:00,0.67295,0.67299,0.67267,0.67294
191,2024-01-03 16:45:00-05:00,0.67296,0.67321,0.67292,0.67306
192,2024-01-03 17:00:00-05:00,0.67277,0.67298,0.67103,0.67284
193,2024-01-03 17:15:00-05:00,0.67284,0.67318,0.67233,0.67262
194,2024-01-03 17:30:00-05:00,0.67265,0.67289,0.67263,0.6728
195,2024-01-03 17:45:00-05:00,0.6728,0.67316,0.67277,0.67293
196,2024-01-03 18:00:00-05:00,0.67299,0.67331,0.67286,0.67305
197,2024-01-03 18:15:00-05:00,0.67308,0.67323,0.67294,0.67322
198,2024-01-03 18:30:00-05:00,0.67319,0.67342,0.67312,0.67329
199,2024-01-03 18:45:00-05:00,0.67329,0.67345,0.67325,0.67343
200,2024-01-03 19:00:00-05:00,0.67344,0.67346,0.67299,0.67321
201,2024-01-03 19:15:00-05:00,0.67321,0.67357,0.67319,0.67332
202,2024-01-03 19:30:00-05:00,0.67333,0.67341,0.67298,0.67309
203,2024-01-03 19:45:00-05:00,0.67309,0.67319,0.67275,0.67297
204,2024-01-03 20:00:00-05:00,0.67298,0.67307,0.6727,0.67281
205,2024-01-03 20:15:00-05:00,0.67282,0.67322,0.67248,0.67251
206,2024-01-03 20:30:00-05:00,0.67251,0.67281,0.67235,0.67244
207,2024-01-03 20:45:00-05:00,0.67244,0.67335,0.67244,0.67299
208,2024-01-03 21:00:00-05:00,0.67299,0.67316,0.67271,0.67292
209,2024-01-03 21:15:00-05:00,0.67292,0.67292,0.67206,0.67262
210,2024-01-03 21:30:00-05:00,0.67261,0.67261,0.67234,0.6724
211,2024-01-03 21:45:00-05:00,0.6724,0.67293,0.67226,0.67286
212,2024-01-03 22:00:00-05:00,0.67288,0.67314,0.67271,0.67309
213,2024-01-03 22:15:00-05:00,0.67309,0.67412,0.67302,0.67408
214,2024-01-03 22:30:00-05:00,0.67408,0.67465,0.67391,0.67405
215,2024-01-03 22:45:00-05:00,0.67405,0.67413,0.67371,0.67387
216,2024-01-03 23:00:00-05:00,0.67387,0.67401,0.67367,0.67372
217,2024-01-03 23:15:00-05:00,0.67372,0.67393,0.67358,0.67365
218,2024-01-03 23:30:00-05:00,0.67366,0.67423,0.67365,0.67409
219,2024-01-03 23:45:00-05:00,0.67409,0.67417,0.67373,0.67393
220,2024-01-04 00:00:00-05:00,0.67393,0.67399,0.67355,0.67395
221,2024-01-04 00:15:00-05:00,0.67396,0.67438,0.67389,0.67419
222,2024-01-04 00:30:00-05:00,0.67419,0.67424,0.67365,0.67389
223,2024-01-04 00:45:00-05:00,0.67389,0.67421,0.67376,0.67395
224,2024-01-04 01:00:00-05:00,0.67395,0.67434,0.67394,0.67433
225,2024-01-04 01:15:00-05:00,0.67433,0.67482,0.67426,0.67471
226,2024-01-04 01:30:00-05:00,0.67472,0.67497,0.67452,0.67476
227,2024-01-04 01:45:00-05:00,0.67477,0.67541,0.67468,0.67529
228,2024-01-04 02:00:00-05:00,0.67528,0.67597,0.67523,0.6759
229,2024-01-04 02:15:00-05:00,0.6759,0.67591,0.67537,0.67569
230,2024-01-04 02:30:00-05:00,0.67569,0.67597,0.67537,0.67589
231,2024-01-04 02:45:00-05:00,0.67588,0.67595,0.67511,0.67538
232,2024-01-04 03:00:00-05:00,0.6754,0.67559,0.67495,0.67508
233,2024-01-04 03:15:00-05:00,0.67508,0.67543,0.67462,0.67464
234,2024-01-04 03:30:00-05:00,0.67467,0.67474,0.67424,0.67454
235,2024-01-04 03:45:00-05:00,0.67452,0.67509,0.67435,0.67498
236,2024-01-04 04:00:00-05:00,0.67498,0.67513,0.67396,0.67427
237,2024-01-04 04:15:00-05:00,0.67428,0.67476,0.67425,0.67467
238,2024-01-04 04:30:00-05:00,0.67469,0.67515,0.67465,0.67484
239,2024-01-04 04:45:00-05:00,0.67484,0.67503,0.67424,0.67429
240,2024-01-04 05:00:00-05:00,0.67429,0.6743,0.67379,0.67415
241,2024-01-04 05:15:00-05:00,0.67415,0.67454,0.67396,0.67405
242,2024-01-04 05:30:00-05:00,0.67406,0.67425,0.67347,0.67347
243,2024-01-04 05:45:00-05:00,0.67348,0.6736,0.67305,0.67354
244,2024-01-04 06:00:00-05:00,0.67354,0.67386,0.67334,0.67375
245,2024-01-04 06:15:00-05:00,0.67375,0.67389,0.67332,0.67362
246,2024-01-04 06:30:00-05:00,0.67362,0.67386,0.67311,0.67316
247,2024-01-04 06:45:00-05:00,0.67317,0.67346,0.67267,0.67285
248,2024-01-04 07:00:00-05:00,0.67285,0.67296,0.67257,0.67294
249,2024-01-04 07:15:00-05:00,0.67294,0.67323,0.67269,0.67299
250,2024-01-04 07:30:00-05:00,0.67299,0.67302,0.67255,0.6729
251,2024-01-04 07:45:00-05:00,0.6729,0.67294,0.67235,0.6724
252,2024-01-04 08:00:00-05:00,0.6724,0.67282,0.6722,0.67269
253,2024-01-04 08:15:00-05:00,0.67267,0.67275,0.67171,0.67214
254,2024-01-04 08:30:00-05:00,0.67217,0.67217,0.67093,0.67103
255,2024-01-04 08:45:00-05:00,0.67102,0.67163,0.67089,0.67128
256,2024-01-04 09:00:00-05:00,0.67128,0.6714,0.67076,0.67095
257,2024-01-04 09:15:00-05:00,0.67094,0.67125,0.67053,0.67058
258,2024-01-04 09:30:00-05:00,0.67058,0.67076,0.66994,0.67019
259,2024-01-04 09:45:00-05:00,0.67018,0.67063,0.6697,0.67006
260,2024-01-04 10:00:00-05:00,0.67006,0.67133,0.67004,0.6713
261,2024-01-04 10:15:00-05:00,0.67131,0.67172,0.67093,0.67165
262,2024-01-04 10:30:00-05:00,0.67165,0.67172,0.67103,0.6715
263,2024-01-04 10:45:00-05:00,0.6715,0.67159,0.67075,0.67102
264,2024-01-04 11:00:00-05:00,0.67104,0.67161,0.67082,0.67147
265,2024-01-04 11:15:00-05:00,0.67147,0.67168,0.67102,0.67131
266,2024-01-04 11:30:00-05:00,0.67131,0.67137,0.6708,0.67089
267,2024-01-04 11:45:00-05:00,0.67089,0.67113,0.67051,0.67088
268,2024-01-04 12:00:00-05:00,0.67089,0.67092,0.67047,0.67071
269,2024-01-04 12:15:00-05:00,0.6707,0.67085,0.67045,0.67056
270,2024-01-04 12:30:00-05:00,0.67056,0.67056,0.66983,0.66985
271,2024-01-04 12:45:00-05:00,0.66986,0.67029,0.66964,0.67028
272,2024-01-04 13:00:00-05:00,0.67028,0.67046,0.66998,0.67026
273,2024-01-04 13:15:00-05:00,0.67026,0.67049,0.67013,0.67044
274,2024-01-04 13:30:00-05:00,0.67044,0.67061,0.67035,0.67042
275,2024-01-04 13:45:00-05:00,0.67042,0.67046,0.66998,0.67013
276,2024-01-04 14:00:00-05:00,0.67013,0.67028,0.66999,0.67023
277,2024-01-04 14:15:00-05:00,0.67023,0.6704,0.67001,0.67002
278,2024-01-04 14:30:00-05:00,0.67002,0.67008,0.66982,0.66989
279,2024-01-04 14:45:00-05:00,0.66989,0.67053,0.66986,0.67033
280,2024-01-04 15:00:00-05:00,0.67033,0.67055,0.67025,0.67045
281,2024-01-04 15:15:00-05:00,0.67045,0.67046,0.67008,0.67028
282,2024-01-04 15:30:00-05:00,0.67029,0.6706,0.67021,0.67047
283,2024-01-04 15:45:00-05:00,0.67047,0.67059,0.67004,0.67043
284,2024-01-04 16:00:00-05:00,0.67036,0.6705,0.67023,0.67035
285,2024-01-04 16:15:00-05:00,0.6703,0.67046,0.67011,0.67019
286,2024-01-04 16:30:00-05:00,0.67018,0.67046,0.67013,0.67046
287,2024-01-04 16:45:00-05:00,0.67046,0.67073,0.67043,0.67059
288,2024-01-04 17:00:00-05:00,0.67066,0.67067,0.67024,0.67053
289,2024-01-04 17:15:00-05:00,0.67062,0.67067,0.6699,0.67058
290,2024-01-04 17:30:00-05:00,0.6706,0.6708,0.67048,0.67057
291,2024-01-04 17:45:00-05:00,0.67057,0.67074,0.67035,0.67038
292,2024-01-04 18:00:00-05:00,0.67043,0.67074,0.67032,0.67059
293,2024-01-04 18:15:00-05:00,0.6706,0.67069,0.67037,0.67038
294,2024-01-04 18:30:00-05:00,0.67038,0.67075,0.67032,0.67039
295,2024-01-04 18:45:00-05:00,0.67038,0.67058,0.67036,0.67058
296,2024-01-04 19:00:00-05:00,0.67057,0.67085,0.67029,0.67075
297,2024-01-04 19:15:00-05:00,0.67075,0.67098,0.67044,0.67061
298,2024-01-04 19:30:00-05:00,0.67061,0.67115,0.67058,0.67107
299,2024-01-04 19:45:00-05:00,0.67108,0.67128,0.67064,0.67066
300,2024-01-04 20:00:00-05:00,0.67065,0.67112,0.6706,0.67107
301,2024-01-04 20:15:00-05:00,0.67107,0.67128,0.67063,0.67068
302,2024-01-04 20:30:00-05:00,0.67068,0.67148,0.67034,0.67127
303,2024-01-04 20:45:00-05:00,0.67128,0.67164,0.67104,0.6711
304,2024-01-04 21:00:00-05:00,0.6711,0.67148,0.67099,0.67132
305,2024-01-04 21:15:00-05:00,0.67133,0.67183,0.67125,0.67167
306,2024-01-04 21:30:00-05:00,0.67167,0.67167,0.67113,0.67116
307,2024-01-04 21:45:00-05:00,0.67116,0.67133,0.67078,0.67083
308,2024-01-04 22:00:00-05:00,0.67084,0.67114,0.67062,0.67067
309,2024-01-04 22:15:00-05:00,0.67066,0.67069,0.67,0.67008
310,2024-01-04 22:30:00-05:00,0.67008,0.67026,0.66985,0.67013
311,2024-01-04 22:45:00-05:00,0.67012,0.67034,0.66998,0.67023
312,2024-01-04 23:00:00-05:00,0.67023,0.6704,0.67006,0.67024
313,2024-01-04 23:15:00-05:00,0.67024,0.67061,0.67017,0.67057
314,2024-01-04 23:30:00-05:00,0.67057,0.67075,0.67031,0.67032
315,2024-01-04 23:45:00-05:00,0.67031,0.67031,0.66977,0.66983
316,2024-01-05 00:00:00-05:00,0.66983,0.66985,0.66924,0.66969
317,2024-01-05 00:15:00-05:00,0.6697,0.6701,0.66968,0.67003
318,2024-01-05 00:30:00-05:00,0.67003,0.67043,0.67003,0.67035
319,2024-01-05 00:45:00-05:00,0.67035,0.6704,0.67017,0.67031
320,2024-01-05 01:00:00-05:00,0.67031,0.67042,0.66991,0.67013
321,2024-01-05 01:15:00-05:00,0.67014,0.67014,0.66924,0.6693
322,2024-01-05 01:30:00-05:00,0.66927,0.66963,0.6689,0.66905
323,2024-01-05 01:45:00-05:00,0.66905,0.66942,0.66899,0.66934
324,2024-01-05 02:00:00-05:00,0.66934,0.67088,0.66934,0.67074
325,2024-01-05 02:15:00-05:00,0.67074,0.67087,0.67044,0.67068
326,2024-01-05 02:30:00-05:00,0.67069,0.67092,0.67026,0.67028
327,2024-01-05 02:45:00-05:00,0.67028,0.67031,0.66975,0.66983
328,2024-01-05 03:00:00-05:00,0.66983,0.67027,0.6698,0.67002
329,2024-01-05 03:15:00-05:00,0.67002,0.67009,0.6693,0.66946
330,2024-01-05 03:30:00-05:00,0.66946,0.66967,0.66909,0.6694
331,2024-01-05 03:45:00-05:00,0.66939,0.66971,0.66907,0.66924
332,2024-01-05 04:00:00-05:00,0.66924,0.66941,0.66859,0.66909
333,2024-01-05 04:15:00-05:00,0.66909,0.66958,0.66904,0.66931
334,2024-01-05 04:30:00-05:00,0.66928,0.6694,0.66824,0.6683
335,2024-01-05 04:45:00-05:00,0.6683,0.66861,0.66818,0.66823
336,2024-01-05 05:00:00-05:00,0.66822,0.66852,0.66785,0.66803
337,2024-01-05 05:15:00-05:00,0.66803,0.6681,0.66759,0.66774
338,2024-01-05 05:30:00-05:00,0.66774,0.66807,0.66769,0.66798
339,2024-01-05 05:45:00-05:00,0.66798,0.66821,0.66782,0.66816
340,2024-01-05 06:00:00-05:00,0.66816,0.66849,0.66799,0.66802
341,2024-01-05 06:15:00-05:00,0.66802,0.66819,0.66763,0.66764
342,2024-01-05 06:30:00-05:00,0.66764,0.66803,0.66763,0.668
343,2024-01-05 06:45:00-05:00,0.66801,0.66822,0.66788,0.66803
344,2024-01-05 07:00:00-05:00,0.66803,0.6684,0.66791,0.66838
345,2024-01-05 07:15:00-05:00,0.66837,0.66855,0.66815,0.66851
346,2024-01-05 07:30:00-05:00,0.66851,0.66868,0.66833,0.66853
347,2024-01-05 07:45:00-05:00,0.66853,0.66875,0.66842,0.66856
348,2024-01-05 08:00:00-05:00,0.66856,0.66869,0.66814,0.66859
349,2024-01-05 08:15:00-05:00,0.6686,0.6687,0.66768,0.66775
350,2024-01-05 08:30:00-05:00,0.66778,0.66792,0.66404,0.66712
351,2024-01-05 08:45:00-05:00,0.66711,0.66894,0.66634,0.6686
352,2024-01-05 09:00:00-05:00,0.66866,0.67029,0.66829,0.66844
353,2024-01-05 09:15:00-05:00,0.66844,0.67045,0.66832,0.67022
354,2024-01-05 09:30:00-05:00,0.67021,0.67048,0.6687,0.66918
355,2024-01-05 09:45:00-05:00,0.66917,0.67068,0.66917,0.67041
356,2024-01-05 10:00:00-05:00,0.67048,0.67479,0.67048,0.67372
357,2024-01-05 10:15:00-05:00,0.67371,0.67473,0.67276,0.67392
