,t,open,high,low,close
81,2024-01-02 13:15:00-05:00,1.26309,1.26347,1.26291,1.26321
82,2024-01-02 13:30:00-05:00,1.26321,1.26323,1.26259,1.26271
83,2024-01-02 13:45:00-05:00,1.26271,1.26308,1.26249,1.26259
84,2024-01-02 14:00:00-05:00,1.26259,1.2626,1.26199,1.26236
85,2024-01-02 14:15:00-05:00,1.26236,1.26265,1.26211,1.26261
86,2024-01-02 14:30:00-05:00,1.26261,1.2627,1.26214,1.26252
87,2024-01-02 14:45:00-05:00,1.26252,1.26261,1.26197,1.262
88,2024-01-02 15:00:00-05:00,1.262,1.26261,1.26193,1.26241
89,2024-01-02 15:15:00-05:00,1.26241,1.26266,1.262,1.26204
90,2024-01-02 15:30:00-05:00,1.26204,1.26239,1.26197,1.26201
91,2024-01-02 15:45:00-05:00,1.26201,1.26241,1.2616,1.26171
92,2024-01-02 16:00:00-05:00,1.2617,1.26188,1.26149,1.26185
93,2024-01-02 16:15:00-05:00,1.26185,1.26204,1.2617,1.2617
94,2024-01-02 16:30:00-05:00,1.26172,1.26216,1.2617,1.2619
95,2024-01-02 16:45:00-05:00,1.26191,1.26207,1.26149,1.2616
96,2024-01-02 17:00:00-05:00,1.26149,1.262,1.26096,1.26152
97,2024-01-02 17:15:00-05:00,1.26151,1.26193,1.26136,1.26183
98,2024-01-02 17:30:00-05:00,1.26182,1.26201,1.2616,1.26167
99,2024-01-02 17:45:00-05:00,1.26169,1.26196,1.26162,1.26178
100,2024-01-02 18:00:00-05:00,1.26197,1.26219,1.26191,1.26211
101,2024-01-02 18:15:00-05:00,1.26211,1.26233,1.262,1.26233
102,2024-01-02 18:30:00-05:00,1.26232,1.26234,1.26205,1.26222
103,2024-01-02 18:45:00-05:00,1.26221,1.26241,1.26219,1.26226
104,2024-01-02 19:00:00-05:00,1.26226,1.26242,1.26199,1.26242
105,2024-01-02 19:15:00-05:00,1.26242,1.26293,1.2623,1.26289
106,2024-01-02 19:30:00-05:00,1.26289,1.26322,1.26286,1.26312
107,2024-01-02 19:45:00-05:00,1.26312,1.26314,1.26288,1.26308
108,2024-01-02 20:00:00-05:00,1.26308,1.26335,1.26292,1.26307
109,2024-01-02 20:15:00-05:00,1.26306,1.26306,1.26248,1.26292
110,2024-01-02 20:30:00-05:00,1.26291,1.2632,1.2628,1.26294
111,2024-01-02 20:45:00-05:00,1.26294,1.26328,1.26283,1.26288
112,2024-01-02 21:00:00-05:00,1.26288,1.26311,1.26269,1.26293
113,2024-01-02 21:15:00-05:00,1.26293,1.26294,1.26266,1.26274
114,2024-01-02 21:30:00-05:00,1.26274,1.26288,1.26264,1.2627
115,2024-01-02 21:45:00-05:00,1.2627,1.263,1.26262,1.26289
116,2024-01-02 22:00:00-05:00,1.26289,1.26333,1.26287,1.26298
117,2024-01-02 22:15:00-05:00,1.26298,1.26327,1.26293,1.26323
118,2024-01-02 22:30:00-05:00,1.26323,1.26371,1.26323,1.2637
119,2024-01-02 22:45:00-05:00,1.2637,1.26409,1.26367,1.26405
120,2024-01-02 23:00:00-05:00,1.26405,1.26416,1.2639,1.26402
121,2024-01-02 23:15:00-05:00,1.26402,1.26409,1.26383,1.2639
122,2024-01-02 23:30:00-05:00,1.26389,1.26403,1.26379,1.26387
123,2024-01-02 23:45:00-05:00,1.26387,1.26415,1.26379,1.26413
124,2024-01-03 00:00:00-05:00,1.26411,1.26415,1.26382,1.26387
125,2024-01-03 00:15:00-05:00,1.26387,1.26405,1.26369,1.26372
126,2024-01-03 00:30:00-05:00,1.26372,1.26403,1.26332,1.26339
127,2024-01-03 00:45:00-05:00,1.26339,1.26342,1.26297,1.26304
128,2024-01-03 01:00:00-05:00,1.26304,1.26373,1.26301,1.2637
129,2024-01-03 01:15:00-05:00,1.2637,1.26392,1.26341,1.26387
130,2024-01-03 01:30:00-05:00,1.26387,1.26428,1.26384,1.26423
131,2024-01-03 01:45:00-05:00,1.26423,1.26465,1.26419,1.26436
132,2024-01-03 02:00:00-05:00,1.26431,1.26433,1.26312,1.26313
133,2024-01-03 02:15:00-05:00,1.26313,1.26354,1.26242,1.26342
134,2024-01-03 02:30:00-05:00,1.26342,1.26408,1.2631,1.26332
135,2024-01-03 02:45:00-05:00,1.26332,1.26472,1.2632,1.26434
136,2024-01-03 03:00:00-05:00,1.26435,1.2648,1.26355,1.26477
137,2024-01-03 03:15:00-05:00,1.26477,1.26527,1.26398,1.26438
138,2024-01-03 03:30:00-05:00,1.26438,1.26491,1.26387,1.26435
139,2024-01-03 03:45:00-05:00,1.26435,1.26479,1.26398,1.26415
140,2024-01-03 04:00:00-05:00,1.26415,1.26468,1.26333,1.26343
141,2024-01-03 04:15:00-05:00,1.26343,1.26356,1.26286,1.2631
142,2024-01-03 04:30:00-05:00,1.2631,1.26375,1.26288,1.26351
143,2024-01-03 04:45:00-05:00,1.26351,1.26374,1.26253,1.26278
144,2024-01-03 05:00:00-05:00,1.26278,1.26316,1.26249,1.26278
145,2024-01-03 05:15:00-05:00,1.26278,1.26284,1.26222,1.26222
146,2024-01-03 05:30:00-05:00,1.26222,1.26314,1.26222,1.2624
147,2024-01-03 05:45:00-05:00,1.2624,1.26282,1.26201,1.26268
148,2024-01-03 06:00:00-05:00,1.26267,1.26313,1.26253,1.263
149,2024-01-03 06:15:00-05:00,1.263,1.26301,1.26198,1.2623
150,2024-01-03 06:30:00-05:00,1.2623,1.26288,1.26185,1.26249
151,2024-01-03 06:45:00-05:00,1.26249,1.26317,1.2623,1.2627
152,2024-01-03 07:00:00-05:00,1.2627,1.26327,1.26244,1.26322
153,2024-01-03 07:15:00-05:00,1.26322,1.26423,1.26251,1.26267
154,2024-01-03 07:30:00-05:00,1.26267,1.26298,1.262,1.2625
155,2024-01-03 07:45:00-05:00,1.2625,1.26302,1.26214,1.26245
156,2024-01-03 08:00:00-05:00,1.26245,1.26291,1.26235,1.26261
157,2024-01-03 08:15:00-05:00,1.26261,1.26339,1.26183,1.2633
158,2024-01-03 08:30:00-05:00,1.26332,1.26432,1.26315,1.26367
159,2024-01-03 08:45:00-05:00,1.26366,1.26384,1.26223,1.26298
160,2024-01-03 09:00:00-05:00,1.26298,1.26316,1.26177,1.26202
161,2024-01-03 09:15:00-05:00,1.26201,1.2629,1.26181,1.26271
162,2024-01-03 09:30:00-05:00,1.26271,1.2631,1.262,1.26281
163,2024-01-03 09:45:00-05:00,1.26281,1.2642,1.26258,1.26321
164,2024-01-03 10:00:00-05:00,1.26315,1.26567,1.26242,1.26319
165,2024-01-03 10:15:00-05:00,1.26319,1.26519,1.26289,1.26411
166,2024-01-03 10:30:00-05:00,1.2641,1.26488,1.26222,1.26271
167,2024-01-03 10:45:00-05:00,1.26271,1.26353,1.26154,1.26279
168,2024-01-03 11:00:00-05:00,1.26279,1.2644,1.26271,1.26434
169,2024-01-03 11:15:00-05:00,1.26434,1.26506,1.26426,1.26449
170,2024-01-03 11:30:00-05:00,1.26449,1.2649,1.26393,1.26423
171,2024-01-03 11:45:00-05:00,1.26423,1.26451,1.26377,1.26406
172,2024-01-03 12:00:00-05:00,1.26406,1.26434,1.26371,1.26415
173,2024-01-03 12:15:00-05:00,1.26415,1.26472,1.26408,1.26468
174,2024-01-03 12:30:00-05:00,1.26468,1.26475,1.26424,1.26465
175,2024-01-03 12:45:00-05:00,1.26465,1.26471,1.26395,1.26447
176,2024-01-03 13:00:00-05:00,1.26447,1.2653,1.26429,1.26509
177,2024-01-03 13:15:00-05:00,1.26509,1.26545,1.26478,1.26505
178,2024-01-03 13:30:00-05:00,1.26504,1.26507,1.26407,1.26436
179,2024-01-03 13:45:00-05:00,1.26436,1.26507,1.26428,1.26465
180,2024-01-03 14:00:00-05:00,1.26466,1.26559,1.26305,1.2643
181,2024-01-03 14:15:00-05:00,1.26429,1.26752,1.26426,1.26747
182,2024-01-03 14:30:00-05:00,1.26748,1.26767,1.26614,1.267
183,2024-01-03 14:45:00-05:00,1.26701,1.26717,1.2663,1.26643
184,2024-01-03 15:00:00-05:00,1.26642,1.2666,1.26602,1.26647
185,2024-01-03 15:15:00-05:00,1.26648,1.26663,1.26543,1.26604
186,2024-01-03 15:30:00-05:00,1.26605,1.26652,1.26592,1.26609
187,2024-01-03 15:45:00-05:00,1.26609,1.26672,1.26599,1.2664
188,2024-01-03 16:00:00-05:00,1.26633,1.26662,1.26624,1.26661
189,2024-01-03 16:15:00-05:00,1.2666,1.26678,1.26632,1.26662
190,2024-01-03 16:30:00-05:00,1.26661,1.26673,1.2663,1.26652
191,2024-01-03 16:45:00-05:00,1.26651,1.26654,1.26608,1.26642
192,2024-01-03 17:00:00-05:00,1.26639,1.26658,1.26517,1.26645
193,2024-01-03 17:15:00-05:00,1.26638,1.26652,1.26599,1.26633
194,2024-01-03 17:30:00-05:00,1.26634,1.26648,1.26627,1.26639
195,2024-01-03 17:45:00-05:00,1.26638,1.26666,1.26636,1.26645
196,2024-01-03 18:00:00-05:00,1.26654,1.26702,1.26653,1.26674
197,2024-01-03 18:15:00-05:00,1.26674,1.26698,1.26665,1.26696
198,2024-01-03 18:30:00-05:00,1.26695,1.26717,1.26674,1.26698
199,2024-01-03 18:45:00-05:00,1.26698,1.26736,1.26695,1.2673
200,2024-01-03 19:00:00-05:00,1.2673,1.26732,1.26679,1.267
201,2024-01-03 19:15:00-05:00,1.26701,1.26728,1.26698,1.26716
202,2024-01-03 19:30:00-05:00,1.26716,1.26718,1.26663,1.26667
203,2024-01-03 19:45:00-05:00,1.26667,1.267,1.26658,1.2669
204,2024-01-03 20:00:00-05:00,1.2669,1.26701,1.26656,1.26663
205,2024-01-03 20:15:00-05:00,1.26663,1.26696,1.2663,1.26635
206,2024-01-03 20:30:00-05:00,1.26635,1.26642,1.26601,1.2661
207,2024-01-03 20:45:00-05:00,1.2661,1.2665,1.2661,1.26621
208,2024-01-03 21:00:00-05:00,1.26621,1.26638,1.26605,1.26617
209,2024-01-03 21:15:00-05:00,1.26617,1.26617,1.26568,1.26599
210,2024-01-03 21:30:00-05:00,1.26599,1.26625,1.26589,1.26593
211,2024-01-03 21:45:00-05:00,1.26593,1.26603,1.26567,1.26597
212,2024-01-03 22:00:00-05:00,1.26597,1.26638,1.2659,1.26637
213,2024-01-03 22:15:00-05:00,1.26637,1.26706,1.26632,1.26697
214,2024-01-03 22:30:00-05:00,1.26697,1.2673,1.26679,1.2671
215,2024-01-03 22:45:00-05:00,1.2671,1.26734,1.26703,1.26733
216,2024-01-03 23:00:00-05:00,1.26733,1.26762,1.26711,1.26723
217,2024-01-03 23:15:00-05:00,1.26723,1.26753,1.2672,1.26722
218,2024-01-03 23:30:00-05:00,1.26722,1.26755,1.26719,1.2674
219,2024-01-03 23:45:00-05:00,1.2674,1.26742,1.26695,1.26701
220,2024-01-04 00:00:00-05:00,1.26701,1.2671,1.26678,1.26693
221,2024-01-04 00:15:00-05:00,1.26694,1.26718,1.2669,1.26693
222,2024-01-04 00:30:00-05:00,1.26692,1.26704,1.26627,1.26648
223,2024-01-04 00:45:00-05:00,1.26648,1.26674,1.26642,1.26653
224,2024-01-04 01:00:00-05:00,1.26653,1.26702,1.26648,1.267
225,2024-01-04 01:15:00-05:00,1.267,1.2676,1.26696,1.26747
226,2024-01-04 01:30:00-05:00,1.26745,1.26763,1.26692,1.26711
227,2024-01-04 01:45:00-05:00,1.26711,1.26793,1.26703,1.2679
228,2024-01-04 02:00:00-05:00,1.26792,1.26884,1.26773,1.26868
229,2024-01-04 02:15:00-05:00,1.26868,1.26877,1.26819,1.26865
230,2024-01-04 02:30:00-05:00,1.26864,1.26927,1.26821,1.26908
231,2024-01-04 02:45:00-05:00,1.26908,1.26938,1.2683,1.26931
232,2024-01-04 03:00:00-05:00,1.26931,1.26938,1.26816,1.26824
233,2024-01-04 03:15:00-05:00,1.26824,1.26975,1.26821,1.26887
234,2024-01-04 03:30:00-05:00,1.26886,1.26945,1.26827,1.26874
235,2024-01-04 03:45:00-05:00,1.26873,1.27084,1.2685,1.27017
236,2024-01-04 04:00:00-05:00,1.27017,1.27057,1.26892,1.26932
237,2024-01-04 04:15:00-05:00,1.26931,1.2702,1.26909,1.2699
238,2024-01-04 04:30:00-05:00,1.26991,1.27197,1.26991,1.27176
239,2024-01-04 04:45:00-05:00,1.27176,1.27248,1.27151,1.27204
240,2024-01-04 05:00:00-05:00,1.27203,1.27287,1.27177,1.27218
241,2024-01-04 05:15:00-05:00,1.27219,1.273,1.27205,1.27242
242,2024-01-04 05:30:00-05:00,1.27242,1.27261,1.27102,1.27106
243,2024-01-04 05:45:00-05:00,1.27106,1.27134,1.27044,1.27073
244,2024-01-04 06:00:00-05:00,1.27073,1.2708,1.26988,1.27039
245,2024-01-04 06:15:00-05:00,1.27038,1.27071,1.26981,1.27048
246,2024-01-04 06:30:00-05:00,1.27047,1.27059,1.26997,1.27043
247,2024-01-04 06:45:00-05:00,1.27042,1.27046,1.26865,1.26901
248,2024-01-04 07:00:00-05:00,1.26902,1.26947,1.26884,1.26936
249,2024-01-04 07:15:00-05:00,1.26936,1.2694,1.26882,1.26932
250,2024-01-04 07:30:00-05:00,1.26932,1.26959,1.26882,1.26938
251,2024-01-04 07:45:00-05:00,1.26938,1.26946,1.26859,1.26924
252,2024-01-04 08:00:00-05:00,1.26925,1.26961,1.26887,1.26908
253,2024-01-04 08:15:00-05:00,1.26904,1.26964,1.26832,1.26898
254,2024-01-04 08:30:00-05:00,1.26894,1.26894,1.2671,1.26727
255,2024-01-04 08:45:00-05:00,1.26727,1.26851,1.26704,1.26736
256,2024-01-04 09:00:00-05:00,1.26734,1.26792,1.26653,1.26695
257,2024-01-04 09:15:00-05:00,1.26695,1.26729,1.26646,1.26683
258,2024-01-04 09:30:00-05:00,1.26683,1.26767,1.26656,1.26739
259,2024-01-04 09:45:00-05:00,1.26739,1.26852,1.26693,1.26786
260,2024-01-04 10:00:00-05:00,1.26785,1.27024,1.26779,1.27023
261,2024-01-04 10:15:00-05:00,1.27022,1.27107,1.26962,1.27086
262,2024-01-04 10:30:00-05:00,1.27085,1.27105,1.26971,1.27053
263,2024-01-04 10:45:00-05:00,1.27054,1.27096,1.26944,1.2699
264,2024-01-04 11:00:00-05:00,1.2699,1.27024,1.26956,1.26993
265,2024-01-04 11:15:00-05:00,1.26992,1.27043,1.26931,1.26975
266,2024-01-04 11:30:00-05:00,1.26975,1.26984,1.26899,1.26938
267,2024-01-04 11:45:00-05:00,1.26938,1.26949,1.26888,1.26896
268,2024-01-04 12:00:00-05:00,1.26895,1.26955,1.26831,1.26931
269,2024-01-04 12:15:00-05:00,1.26931,1.26953,1.26831,1.26846
270,2024-01-04 12:30:00-05:00,1.26846,1.26847,1.2676,1.26762
271,2024-01-04 12:45:00-05:00,1.26762,1.26838,1.26724,1.26833
272,2024-01-04 13:00:00-05:00,1.26832,1.26865,1.26813,1.26834
273,2024-01-04 13:15:00-05:00,1.26833,1.26852,1.26779,1.26794
274,2024-01-04 13:30:00-05:00,1.26794,1.26832,1.26779,1.26821
275,2024-01-04 13:45:00-05:00,1.26821,1.26852,1.26796,1.26819
276,2024-01-04 14:00:00-05:00,1.26819,1.26833,1.2677,1.26782
277,2024-01-04 14:15:00-05:00,1.26782,1.26813,1.26762,1.26772
278,2024-01-04 14:30:00-05:00,1.26772,1.26775,1.26739,1.26748
279,2024-01-04 14:45:00-05:00,1.26748,1.26858,1.26739,1.26828
280,2024-01-04 15:00:00-05:00,1.26828,1.26854,1.26804,1.26848
281,2024-01-04 15:15:00-05:00,1.26847,1.26852,1.26788,1.26809
282,2024-01-04 15:30:00-05:00,1.26809,1.26851,1.26801,1.26819
283,2024-01-04 15:45:00-05:00,1.26819,1.26843,1.26772,1.26842
284,2024-01-04 16:00:00-05:00,1.26835,1.26866,1.26823,1.26847
285,2024-01-04 16:15:00-05:00,1.26846,1.26856,1.26802,1.26814
286,2024-01-04 16:30:00-05:00,1.26815,1.26818,1.2679,1.26805
287,2024-01-04 16:45:00-05:00,1.26806,1.26835,1.26791,1.26814
288,2024-01-04 17:00:00-05:00,1.26758,1.26805,1.26722,1.26775
289,2024-01-04 17:15:00-05:00,1.26781,1.26837,1.2678,1.26806
290,2024-01-04 17:30:00-05:00,1.26808,1.26834,1.26795,1.26816
291,2024-01-04 17:45:00-05:00,1.26816,1.26853,1.26785,1.26821
292,2024-01-04 18:00:00-05:00,1.2686,1.26866,1.26834,1.26847
293,2024-01-04 18:15:00-05:00,1.26846,1.26853,1.2682,1.26824
294,2024-01-04 18:30:00-05:00,1.26824,1.26825,1.268,1.26811
295,2024-01-04 18:45:00-05:00,1.26811,1.26841,1.2681,1.26813
296,2024-01-04 19:00:00-05:00,1.26813,1.26854,1.26795,1.26842
297,2024-01-04 19:15:00-05:00,1.26842,1.26875,1.2684,1.26871
298,2024-01-04 19:30:00-05:00,1.26871,1.26907,1.26868,1.26892
299,2024-01-04 19:45:00-05:00,1.26892,1.26922,1.2687,1.26907
300,2024-01-04 20:00:00-05:00,1.26906,1.26943,1.26898,1.26938
301,2024-01-04 20:15:00-05:00,1.26938,1.26953,1.2689,1.26899
302,2024-01-04 20:30:00-05:00,1.26899,1.26939,1.26875,1.2693
303,2024-01-04 20:45:00-05:00,1.2693,1.26945,1.26917,1.26933
304,2024-01-04 21:00:00-05:00,1.26933,1.26963,1.26926,1.26937
305,2024-01-04 21:15:00-05:00,1.26937,1.26959,1.26911,1.26923
306,2024-01-04 21:30:00-05:00,1.26923,1.26929,1.26886,1.26892
307,2024-01-04 21:45:00-05:00,1.26892,1.26903,1.26854,1.26863
308,2024-01-04 22:00:00-05:00,1.26863,1.26876,1.2684,1.2684
309,2024-01-04 22:15:00-05:00,1.2684,1.26847,1.26787,1.26795
310,2024-01-04 22:30:00-05:00,1.26795,1.26836,1.26788,1.26823
311,2024-01-04 22:45:00-05:00,1.26823,1.26824,1.26802,1.2681
312,2024-01-04 23:00:00-05:00,1.2681,1.26823,1.26796,1.26815
313,2024-01-04 23:15:00-05:00,1.26815,1.26853,1.26811,1.26843
314,2024-01-04 23:30:00-05:00,1.26843,1.2686,1.26832,1.26833
315,2024-01-04 23:45:00-05:00,1.26833,1.26833,1.26781,1.26787
316,2024-01-05 00:00:00-05:00,1.26787,1.26801,1.26758,1.26774
317,2024-01-05 00:15:00-05:00,1.26774,1.26796,1.2676,1.26769
318,2024-01-05 00:30:00-05:00,1.26769,1.26794,1.26768,1.26771
319,2024-01-05 00:45:00-05:00,1.2677,1.26784,1.26735,1.2674
320,2024-01-05 01:00:00-05:00,1.2674,1.26754,1.26708,1.2672
321,2024-01-05 01:15:00-05:00,1.2672,1.26722,1.26671,1.26684
322,2024-01-05 01:30:00-05:00,1.26684,1.26695,1.26647,1.26665
323,2024-01-05 01:45:00-05:00,1.26665,1.26706,1.26663,1.26701
324,2024-01-05 02:00:00-05:00,1.267,1.26794,1.26692,1.26778
325,2024-01-05 02:15:00-05:00,1.26778,1.26826,1.26757,1.26793
326,2024-01-05 02:30:00-05:00,1.26793,1.26823,1.26744,1.26747
327,2024-01-05 02:45:00-05:00,1.26747,1.26822,1.26744,1.26786
328,2024-01-05 03:00:00-05:00,1.26785,1.26851,1.26745,1.26824
329,2024-01-05 03:15:00-05:00,1.26824,1.26893,1.26763,1.26771
330,2024-01-05 03:30:00-05:00,1.2677,1.2682,1.2672,1.26734
331,2024-01-05 03:45:00-05:00,1.26733,1.26748,1.26609,1.26621
332,2024-01-05 04:00:00-05:00,1.26621,1.26665,1.26585,1.26634
333,2024-01-05 04:15:00-05:00,1.26634,1.26712,1.26621,1.26684
334,2024-01-05 04:30:00-05:00,1.26683,1.26688,1.26573,1.26578
335,2024-01-05 04:45:00-05:00,1.26578,1.26645,1.2657,1.266
336,2024-01-05 05:00:00-05:00,1.266,1.26615,1.26529,1.26578
337,2024-01-05 05:15:00-05:00,1.26578,1.26584,1.26512,1.26544
338,2024-01-05 05:30:00-05:00,1.26544,1.266,1.26516,1.26592
339,2024-01-05 05:45:00-05:00,1.26593,1.26611,1.2655,1.26565
340,2024-01-05 06:00:00-05:00,1.26565,1.26586,1.26534,1.26572
341,2024-01-05 06:15:00-05:00,1.26572,1.26577,1.26503,1.26531
342,2024-01-05 06:30:00-05:00,1.26532,1.26582,1.26529,1.26575
343,2024-01-05 06:45:00-05:00,1.26575,1.26619,1.26522,1.26535
344,2024-01-05 07:00:00-05:00,1.26535,1.26655,1.26518,1.26653
345,2024-01-05 07:15:00-05:00,1.26653,1.26681,1.26599,1.26668
346,2024-01-05 07:30:00-05:00,1.26668,1.26695,1.26632,1.26652
347,2024-01-05 07:45:00-05:00,1.26651,1.26673,1.26593,1.26619
348,2024-01-05 08:00:00-05:00,1.26619,1.26704,1.26585,1.26691
349,2024-01-05 08:15:00-05:00,1.26693,1.26713,1.26612,1.26618
350,2024-01-05 08:30:00-05:00,1.26617,1.26618,1.26112,1.26532
351,2024-01-05 08:45:00-05:00,1.2653,1.26649,1.26422,1.26579
352,2024-01-05 09:00:00-05:00,1.2658,1.26715,1.2655,1.26583
353,2024-01-05 09:15:00-05:00,1.26584,1.26935,1.26575,1.26892
354,2024-01-05 09:30:00-05:00,1.26894,1.26952,1.26795,1.26875
355,2024-01-05 09:45:00-05:00,1.26876,1.27064,1.26872,1.27014
356,2024-01-05 10:00:00-05:00,1.2703,1.27708,1.27025,1.27596
357,2024-01-05 10:15:00-05:00,1.27594,1.27652,1.27457,1.27589
358,2024-01-05 10:30:00-05:00,1.27589,1.27711,1.27515,1.27672
